Word,Frequency
ওয়ান্ডা,10
ফ্রাংক,10
পৌরসভাসহ,12
গোমূত্রের,10
বুলেটপ্রুফ,12
মহড়াটি,11
গ্রিনকে,10
বেলারুশিয়ান,10
জনসমর্থনের,10
আমদানীতে,10
প্রতিষেধকও,10
মুঘলদের,10
সিওএমএসি,10
রাস্তাই,12
প্রতিরক্ষাব্যবস্থা,12
স্টেশনকে,12
জাভিয়ের,10
ছুঁড়ল,10
শানজি,10
তালাল,11
সফরই,11
পরিপ,12
সমাবেশগুলোতে,11
নির্বাহীকে,10
অঞ্চলই,10
বেধড়ক,10
সংবাদমাধ্যমেই,11
গুলিবিনিময়,12
নিরস্ত্রীকরণের,12
শেফিল্ডের,10
প্রাচীরে,12
মানদন্ডে,11
বর্হিভূত,11
স্পেসএক্সের,11
সউদীকে,11
আরকানসাসে,12
হুনান,10
চংকিং,10
ভাবলেন,11
ডিপি,10
কাবুস,12
নির্ধারকরা,10
শেহবাজ,10
শিশুকন্যাকে,12
১৮৪টি,11
শঙ্কাটা,12
হেডলাইন,12
কুস্তিতে,10
রাষ্ট্রনিয়ন্ত্রিত,12
নভেম্বরকে,12
তাকবির,10
নিয়াজি,12
পিএনএস,10
উমাইয়া,11
বাঁশঝাড়,10
ত্রিপুরাকে,11
করোনিল,10
যোগগুরু,12
পতঞ্জলির,10
ব্যারেটকে,12
পেশী,11
প্রতিশ্রুতিকে,12
সার্বভৌমত্বে,10
আন্দোলনেও,12
ইউএনএইচসিআরের,10
ফিলিপো,12
কর্মস্থলেই,11
গণতন্ত্রপন্থীরা,12
ব্রাজিলিয়ানদের,11
শাস্তিই,10
জামিনও,12
ক্লুবুচার,10
হন্য,10
খুঁজতেই,10
ভাজিরালংকর্নের,12
পাতের,10
জ্যাঁ,11
সমালোচনাকারী,11
থাকসিন,11
সিনাওয়াত্রার,10
ভিক্ষুর,10
শিলংয়ের,10
আড়ম্বর,10
দড়িতে,12
এফআইআরে,10
স্কোয়াডও,12
মহাসভার,12
কিরান,11
দুর্ব্যবহারের,11
টনীতিকরা,11
গিরিপথের,11
রফতানিকারকদের,11
সুপারিশেই,12
বিকালেই,11
শেষরাত,10
ফিলাডেলফিয়ার,11
বিরোধিতাকারী,12
প্রত্নতত্ত্ববিদরা,10
করভেট,11
প্রহরা,12
ইনোভেটিভ,12
অগ্রগামিতা,11
বিবিসিতে,11
লাতিনের,10
ক্রন্দন,10
চান্দ্র,11
আলীয়া,11
নাজিল,10
পরবর্তীতেও,12
বিজিপির,12
উরুগুয়েতে,11
অসমর্থ,10
অধ্যয়নের,12
ভাস্কর্যও,10
মিনাস,10
যাত্রাও,11
জাবাল,12
নিমিৎজ,12
রেড্ডিস,10
জেরেমির,10
ডারবানের,11
ব্যধি,11
জোহানেসবার্গের,12
কাশ্মীরীরা,11
জাদুঘরটি,11
বিলিয়নের,11
সোপিয়ানের,10
পাচারসহ,11
সমর্থকও,12
খ্রিস্টানরা,12
ক্ষেপণাস্ত্রসহ,10
বাড়াচ্ছি,11
অরণ্যের,12
মাচা,12
অ্যান্টিবায়োটিকের,12
রাষ্ট্রপ্রধানরা,11
দাই,12
১এ,10
অ্যালকোহলযুক্ত,12
নাস্তার,11
মরোক্কোর,10
ডুয়াল,11
ভিসামুক্ত,10
ট্রায়ালের,12
প্রাপ্যতার,12
লালপুরে,11
তগামী,10
হাটিকুমরুল,11
ইয়েন্স,12
দায়িত্বপালনকারী,10
উচ্চমূল্য,12
মাইজভান্ডার,10
সাজ্জাদানশীন,11
মইনীয়া,12
আল্,10
আহমাদের,11
বোদা,10
মোজাহার,12
হানলো,10
সুমেরু,11
প্রত্যক,10
মেয়াদেও,12
লাখানি,10
বিশ্বও,11
ঢুকল,12
স্নোডেনকে,12
৭২৬,12
অ্যান্টনিও,11
শিক্ষানীতির,10
তাংসিরি,10
ফ্যাসিবাদের,11
১৮৭৭,11
দারচুলা,10
জীববৈচিত্রের,10
মাছিটি,11
দরদাতার,11
নিশ্চিদ্র,12
অভ্যন্তরেও,10
দ্বিধাদ্ব,10
জার্গেন,10
তন্ন,12
রোগটিকে,10
গার্ডসের,10
প্যাডেল,10
প্রিন্টিংয়ের,11
মানিয়া,11
রফতানিও,12
সম্পদও,12
রেশনের,11
বালুচ,11
ব্যায়ের,10
সেব,12
স্পেনেই,11
করনাভাইরাসের,11
উত্তরপশ্চিমে,10
ফাতাহর,10
লবির,11
ফিলিপাইনকে,11
পেশোয়া,12
জনবসতির,11
ইন্তিফাদা,11
৮৬৭,11
আতিথেয়তায়,10
হত্যাও,10
আমালা,12
মোহনদাস,11
ড্রয়ারে,11
জড়াবেন,11
কাজেমির,12
দারফুরে,11
খার্তুম,11
নিরাপত্তাব্যবস্থা,10
৫০৯টি,10
প্রবাহকে,10
ভ্যাকসিনটা,12
পোখরার,12
মাদাগাস্কারে,10
শূন্যতে,12
প্রমোদতরীর,11
শেকেল,10
বাদই,12
জুভেনাইল,11
উড়ছিল,12
জসুয়া,10
পজিটিভিটি,10
দূর্যোগের,12
গ্রামগঞ্জে,11
উপকূলজুড়ে,10
আইএম,12
দুদার,12
উত্তরাংশে,12
গাইডেন্স,11
দম্পতিরা,11
সুলাওয়েসি,10
দস্যুদের,12
এসিস্ট,10
প্রতিশব্দ,12
১৯০৮,11
প্লেকার্ড,12
কুদসকে,10
আমালাকে,11
আমালার,10
১৯২৪,11
আদামা,11
জেরুসালেমে,10
কনটেইনারটি,12
জ্বালানিবাহী,11
পিএপি,10
লংঘিত,10
আইআইওজেকে,11
আবর,11
গবেষকদলের,10
বাধ্যতামুলক,12
রঘুনাথপুর,10
ফর্সাকারী,11
৪৬২টি,11
ব্রিফকেস,11
মাশ,10
ট্রুডোকে,11
ইউরোপিয়ান,11
ছন্দেই,11
ফুটিয়েছে,10
পৌঁছেছিলেন,10
খেমার,12
দুচ,11
পরামর্শকদের,10
ওয়ানওয়ে,10
নৈনিতাল,10
উত্তরবঙ্গে,11
পেরিয়েছিল,10
২৬০০,11
আইসোলশনে,11
ফসলও,12
দুঃস্বপ্নে,12
শীতপ্রধান,10
ফেডেরিকা,11
বৈদ্যুতিন,10
লাগোসে,10
টিপিএলএফের,11
কবরস্থানটি,10
শহিদদের,11
লিমার,12
পদদলনের,11
সভাসহ,10
বারান্দার,11
সালভিনি,11
বিশ্,12
ইয়ুন,10
সগির,10
ওলিভার,10
রোগীরাই,12
কনসোর্টিয়ামের,12
সদকা,10
জিনবেকভের,10
অদ্ভ,11
লর্না,10
লেভিন,11
শত্রুভাবাপন্ন,10
কণাগুলো,12
ইজরাইলের,11
অর্থোপেডিক,11
দুলছে,11
পুঞ্জিভূত,11
বয়কট,10
প্রবণতাকে,10
বাবলের,10
চলবেই,11
বাবলে,12
জন্মনিয়ন্ত্রণ,10
ঝড়বৃষ্টি,10
মাদরাসাকে,10
নামিবিয়ার,11
আর্টেমিসিয়া,11
ইথানল,12
১৯৬টি,10
লেভিট,10
স্পর্শের,12
সানোফির,11
ডামাডোলে,10
বাসিন্দারাই,10
ক্লোরিন,10
ফুটেরও,10
বাংলাসহ,10
বাঙ্গালীদের,11
আশকার,12
পুনঃনির্ধারণ,11
প্রমোদতরীতে,11
ভলোদিমির,10
বেইজিংভিত্তিক,10
অর্থিক,12
রিভিও,10
লুণ্ঠনের,12
খাতটির,11
আশীর্বাদপুষ্ট,10
জেনিথ,12
ব্লকটি,10
ছয়মাসের,11
